,,.NET C#,.NET Core,.Net,.Net Architecture,.Net Framework (4.6+),.net 4.5,2nd JVM language,"3 years as a project manager at minimum, an analyst, tester, operations or UX role as previous experience,",3D Assets,3D Models,3D graphics API: WebGL/OpenGL/Direct3D,3D graphics maths & algorithms,A/B testing,ABAP,ACF,AIX,ANT/ MAVEN,ANT/MAVEN,API,API Rest Tests,API integration,API testing,APIs and REST services,AR,ARCore,ARM,ASP .NET 4+,ASP .NET MVC,ASP MVC,ASP.NET,ASP.NET Core,ASP.NET MVC,ASP.NET MVC & JavaScript,ASP.NET Web API,ASP.Net WebAPI,ASPICE,AWS,AWS/Cloud,AWS/S3,Acceptance Tests,Access Control,Accounting,Accounting/Finance,Accounts Payable,Accounts Receivable,ActionScript,Active Directory,Adobe CC,Adobe Creative Cloud,Adobe Ilustrator,Adobe Photoshop,Adobe XD,Agile methodologies,Agile/Scrum,Ajax,Akka,Algorithmic Skills,Algorithms,Amazon AWS,Amazon AWS / GCP / Azure / Photon Engine,Amazon AWS services,Amazon Alexa,Amazon Web Services,Aministracja sieci,Analitical tools,Analityczne myślenie,Analiza Biznesowa,Analytical skills,Analytics skills,Android,Android / iOS,Android NDK,Android OS internals,Android SDK,Android Studio,Android development,Android/iOS dev,Angular,Angular / React / Vue,Angular 1.x,Angular 2+,Angular 4+,Angular 5,Angular 5+,Angular 7,Angular JS,Angular Material,Angular and/or React,Angular or React&Redux,Angular.JS,Angular/React/Vue,Angular/Vue,Angular/Vue/React,Angular7,AngularJS,AngularJS and/or React,Ansible,Ansible/Puppet,Ant,Anular7,Apache,Apache Airflow,Apache Hadoop,Apache Kafka,Apache Karaf,Apache POI,Apache Spark,Apache Tomcat,Apache WebServer,Apache/Nginx,Apex,Api gateways,Appium,AppleScript,ArcGIS,Architecture,Architektura korporacyjna,Artificial Intelligence,Async programming,Asynchronous processing,Attention to detail,Augmented Reality,Auto Layout,AutoIt,Automated tests,Automatic tests,Automating test,Automating tests,Automation testing,Automatyzacja testów,Autosar,Azure,Azure Data Factory,Azure Data Lake Analytics,Azure Data Lake Storage 2,Azure DevOps,AzureDevOps,BASH/Perl,BCP,BDD,BI,BItbucket/Git,BOL,BPM,BPMN,BPMP,BW,Babel,Bachelor's / Master's Degree,Back-end test,Backend languages,Backlog Management,Bash,"Baz danych, T-SQL, Entity Framework",Bazy Danych,Bias for Action,Big Data,Big O,BigData,Blade templates,Blockchain,Bluetooth Low Energy,Bootstrap,Bootstrap / Material,Bootstrap 3/4,Bootstrap3,Browser Dev Tools,Browser Developer Tools,Burp Suite,Business Analyst,Business Analytics,Business Intelligence,Butterknife,C,C#,C# .NET,C#/.NET,C#/.NET/Node.js/Python,C#/C++,C++,C++ 14,C++11,C/C++,CCNA/CCNP,CCTV,CI,CI / CD,CI/CD,CMS,CMS and/or eCommerce solutions,CRM/ERP,CSS,CSS / HTML,"CSS, SQL",CSS- preprocessors,CSS/HTML,CSS/Less,CSS/SASS,CSS/SCSS,CSS3,CSS3/SASS,CXF,Caffe,Camel,Camunda,Canvas,Canvas API,Carthage,Cassandra,Celery,CentOS,Chai,Change Management,Chef,Chef/ Ansible/ Puppet,Chef/Ansible/Puppet,Chrome Extensions,Clean Code,Clean Coding,Clojure,Cloud,Cloud Computing,Cloud Technologies and concepts,Cloud computing (AWS or Azure),Cloud environment,Cloud security,CloudNative,Cocoa,Cocoa Touch,CocoaPods,Code Review,Code Reviews,CoffeeScript,Command line,Communication skills,CompTIA A+,Compass/Webpack/Babel/Node,Composer,Computer Vision,Confluence,Consul,Contact with a client,Container,Containers,Continous Integration,Continuous Delivery,Continuous Deployment,Continuous Integration,Cordova,Craft CMS,Creating test cases,Critical thinking,Cross Platform,Cryptography,Cucumber,Customer Support,Cypress,Cypress.io,DAO,DAX Financial modules,DB2 SQL,DDD,DHCP,DLT,DRF,DSDM,DSP,DWH,Dagger,Dagger 2,Dagger2,Data Science,Data modeling,DataDog,Database,Database administration,Databases,Debugging mobile platforms,Deep Learning,Defining requirements,Design Patters,Design Systems,Design patterns,Designing (architecture) skills,Designing for digital,DevOps,DevOps principles,DevOps skills,DevOps tools,Developing applications on cloud,Developing apps on Cloud,DirectX,Distributed systems/computing,Django,Django / Django REST Framework / Celery,Django Rest Framework,Django/DRF,Dlango/Flask,Docke,Docker,Docker swarm,Docker/ Docker registry,Docker/Kubernetes,Docker/Kubernetes/AWS/deployment process,Docker/containers,Doctrine,Doctrine 2,Dokumentacja techniczna,Doświadczenie w programowaniu,Dynamics AX,Dynamics CRM,ECMAScript,ECMAScript 6,EDI,EJB,ELK,ELK Stack,ELT,ERP,ERP systems,ES 2015+,ES5/ES6,ES6,ES6+,ES6+ syntax,ES7,ESNext,ETL,ETL tools,EarlGrey,Eclipse,EcmaScript6,Eixir,Elastic Search,Elasticsearch,Electron,Elixir,Embedded C,English,English (min.B2),English B2,English and Polish language,English language,English speaking skills,English/German,Enterprise,Entiti Framework,Entity,Entity Framework,EventSourcing,Excel,Excellent spoken and written English,Experience in Microsoft Azure Cloud,Experience in modifying Odoo modules,Experience in other scripting languages,Express,Express.js,FME,FS,Familiarity with Python coding principles and good practices,Financial Knowledge,Financial Market,Firebase,Firebug,Flash,Flask,Flutter,Foreman,Forensic Analysis,Freemarker,Front-end framework: React/Angular/etc.,Front-end test,Functional programming,GCC,"GCP, AWS, etc",GIT / SVN,GIT/Jira/Jenkins,GPS,GUI Web Rest API,Game engine development,Gatling,General programming skills,German,Git,Git/GitLab,Git/Svn,GitFLow,GitHub,Golang,Google Analytics,Google Assistant,Google Cloud,Google Cloud Platform,Google Tag Manager,Gradle,Grafana,Grafana/Zabbix,Grafana/Zabbix/Prometheus,Grails,GraphQL,Graphic Elements,Groovy/go/python,Guice,Gulp,Gulp / Grunt,Gulp.js,HDFS,HP Quality Center,HTML,HTML / CSS,HTML 5,"HTML, CSS",HTML/CSS,HTML/CSS/JS,HTML/CSS/JavaScript,HTML/CSS3,HTML/HTML 5,HTML5 / CSS3,HTML5 API,HTML5/CCS3,HTML5/CSS,HTML5/CSS3,HTML5/CSS3/JS,HTTP and REST,HTTP and RESTful web services,HTTP protocol,HTTP/PS,Hadoop,Handlebars,Hapi.js,Haxe/OpenFL,Hibernate,Hibernate / JPA2,High Availability,Hortonworks/other big data stacks,HotJar,Hyper-V,HyperLedger Fabric,ICMP,IIS,IP,IP networks,IPC,IPv4,ISO26262,ISTGB,ISTQB,ISTQB Foundation,IT,IT Backgroud,IT Project Management,IT Support,IT security,ITIL,IVR,Illustrator,InVision,Incident Response,InfluxDB,Integration of IT Systems,Integration patterns,IntelliJ,Interaction Design,Inventory count procedure,IoT,Isomorphic SmartClient,J. Angielski,J2EE,JBehave,JCR,JEE,JIRA,JIRA Administrator,JM,JMeter,JPA/Hibernate,JS ES6,JS Frameworks,JS/ES6,JS/jQuery,JSF + Primefaces,JSON,JSON/Schema,JSON/XML,JUnit,JVM,JWT,JamF Certified,Jasimine,Jasmin,Jasmine,Jasmine & Karma,Jasper,Java,Java (7/8/9) - SE/EE,Java (Android SDK),Java / Python,Java 11,Java 8,Java 8+,Java 8/9,Java App servers,Java EE,Java J2EE,Java Persistence API,Java SE 8 / Python / JavaScript,Java Script,Java/JS(node)/Python,Java/Kotlin,Java/Python,Java/Scala,Java11,Java8,Java8/JEE,JavaScript,JavaScript (ES6+),JavaScript (OOP/ES6),JavaScript (jQuery),JavaScript / C# / Python,JavaScript / ES6,JavaScript ES5,JavaScript Frameworks,JavaScript/TypeScript,JavaScript/jQuery/Bootstrap,JavaScript/jQuery/Bootstrap/ReactJS,Javascript (ES2015+),Javascript Framework,Javascript i CSS,Jeninks,Jenkins,Jenkins Pipeline plugin,Jenkins/CI,Jenkis,Jest,Jetty,Jira oraz Git,Jira/Git,Jira/Git/Gitlab,Jlink,Jpa,Jquerry,Język angielski,Język angielski i rosyjski na poziomie minimum B2,Kafka,Karma,Karma/Jest,Keras,Kerberos,Kif,Knowledge in the software development process,Knowledge of RDBMS,Knowledge of software development methodologies and lifecycle,Kotlin,Kotlin / Swift,Kuberne,Kubernetes,Kubernetes/Openshift,LDAP,"LDAP and/or Active Directory, NFS",LESS/SASS,LInux/ OS X,LO: Batch management/ Handling Unit management,LWJGL,Laravel,Large Data,Leadership,Leadership skills,Lean,Lean UX process,Libvirt/Ovirt,Liferay,Lightning,Linq,Linux,Linux (Debian),Linux / Bash,Linux / Unix,Linux Administration,Linux Ubuntu,Linux environment,Linux networking,Linux/Unix,Linux/Windows,Logic Analyzer,Logical Thinking,MDM,MESOS/MARATHON,MOBX,MS Excel,MS Exchange,MS SQL,MS SQL Server,MSSQL,MSSQL server,MSSQL/ Visual Studio/ GIT/ Teamcity,MVC,MVC frameworks,MVP,MVVM,MVVM/MVC,Machine Learning,Machine Learning/AI,Magento,Magento 1 & 2,Magento 1 or 2,Magento 2,Magento1,Manual tests,Map/Reduce,MariaDB,MariaDB/MongoDB,Markup language,Maven,Maven or gradle,Maven/Gerrit,Maven/Gradle,Mavn,Medical Imaging,Memcache,Meshing Algorithm,Mesos,Metlab,Microservice architecture,Microservices,Microsoft,Microsoft Active Directory,Microsoft Azure,Microsoft Azure Cloud,Microsoft BI,Microsoft Dynamics Navision,Microsoft SQL,Microsoft Solutions,Microsoft Visual Studio,Microsoft Windows,Microsoft Windows Server,Microstrategy,Mikroserwisy,Mile widziana znajomość Angular JS,Mile widziana znajomość Spring Framework oraz SoapUI,"Mile widziana znajomość UML, BPMN lub innych notacji",Mile widziana znajomość rozwiązań RedHat JBoss Fuse ESB,Mobile,Mobile Development,Mobile design,Mocha,Mocha / Jest,Mockito,Modern Web Development Technologies,Mongo,Mongo DB,MongoDB,MySQL,MySQL / NoSQL,MySQL / PostgreSQL,MySQL/MariaDB,NHibernate,NLP,NPM,NUnit,Nagios,Neptun Planet 9,Nest,Nest.js,Netty,Networking,NewRelic,Next.js,Nexus,Niemiecki,NoSQL,NoSQL databases,Node,Node.js,Node.js Express,Nuxt,OLTP and Warehouse approaches,ONOS,ORM,ORM Entity Framework,OTRS,OWASP ASVS,OWASP TOP 10,Object oriented programming,Objective-C/Swift,Odoo,Office 365,Open source,OpenCV,OpenGL,OpenShift,OpsGenie,Oracle / SQL Server,Oracle DB,Oracle Database 11g,Oracle Forms,Oracle Reports,Oracle SQL,Oracle/ PostgreSQL,Oracle/SQL Server,P2P algorithms,PHP,PHP (OOP i strukturalnie ),PHP 5 & 7,PHP 5.4,PHP 7,PHP 7.x,PHP/MySQL,PHP5/7,"PHP7, Symfony 3/4",PL/SQL,POSIX,PSM Certificate,PTES,PWA,PWA/RWD,Packer,Pandas,Passion,Pentaho,Pentesting,People management,Photoshop,Php 5/7,Pig/Hive/Impala,PixiJS / Phaser,Polish,PostMan,PostgreSQL,PostgreSQL / MongoDB,PostgreSQL / MySQL,PostgreSQL or MongoDB,Postgres,PostreSQL,Power BI,Power Point,PowerShell DSC,Powershell,Proactivity,Problem Sovling,Process thinking,Product Management,Programming,Project Managment,Projektowanie interfejsów,Prometheus,Promise,Puppet,PyTorch,Pyhton,Pyramid,Python,Python 2.x,Python 3,Python 3.x,Python/Bash,Python/Django,Python/Java,Python/Ruby/Go,Python/Scala,QML,QTP,QlickView,Qt,R,R/Python or similar,R/Python/JavaScript/SQL,RDBMS,REST,REST API,REST APIs,REST web services,REST/Http,REST/SOAP,REST/SOAP/WSDL/HTTP/WCF,RESTful,RESTful API,RESTful APIs,RESTful APIs & swagger,RPA,RSpec,RTOS,RWD,RabbitMQ,Rails,React,React / Angular / Ember,React / Native / Ionic / Xamarin,React Native,React.js,React/Ember/Vue/Angular,React/Redux,ReactJS,ReactJS / Vue,ReactRxJs,Recovery Solutions,Red Hat,RedPrairie,Redhat Linux x86,Redis,Redux,Redux / Mobx,Redux/Flux,Redux/Mobx,Relational databases,Responsive Web Design,Rest services,Retrofit,RoR,Robot Framework,Room,Ruby,Ruby Web Framework,Ruby on Rails,RxJava,RxJava2,RxKotlin,RxSwift/RxCocoa,SAFe,SAMLv2,SAOP/XML Transmission,SAP,SAP C/4HANA,SAP FI/CO,SAP Lumira,SAP MM,SAP S/4HANA,SAP SD,SASS,SASS / LESS,SAST/DAST/OSS,SCSS,SCVMM,SDLC,SDN/NFV,SEO,SMARTY,SNMP,SOAP,SOAP i REST,SOAP/ WSDL/XML/REST,SOAP/REST,SOLID Principles,SOLID/Clean Code,SPA,SPA Architecture,SPI,SQL,SQL & RDBMS (MS SQL/Postgres),SQL Alchemy,SQL Developer,SQL Injection,SQL Server,SQL Server Integration Services,SQL Server Management,SQL Server Reporting Services,SQL and NoSQLs,SQL and non-SQL databases,SQL databases,SQL/NoSQL,SQL/Oracle,SQLAlchemy,SRE,SRE/SysAdmin experience,SSAS,SSIS,SSL/TLS,SSR,SSRS,STL,SVN,SVN/GIT,SaaS metrics,Salesforce,Sass / LESS / CSS Modules,Sass/Less/Scss,Sass/less,Scala,Scala/Java,Scalability,Scrapy,Scripting languages,Scrum,Selenium,Selenium WebDriver,Sellenium,Sentry,SequExpress/ Mongoose/ Sequelize,Server administration (Linux/Windows),Serverless,Service Desk,Service Desk Analyst,ServiceNow,Services SQS/SNS,Shading language: GLSL/HLSL,Sharepoint,Sharepoint 2010,Shell Scripting,Shell/bash,Siri,Sitecore,Sketch,Smart Contracts,SnapKit/Masonry,SoapUI,Software design,Software testing,Solidity,Solr,Some Dependency Injection framework,Sonar,SonarQube,Spark,Sphinx / Lucene,Spree,Spring,Spring & Hibernate,Spring 5,Spring Boot,Spring Cloud,Spring Data,Spring MVC,Spring framework,Spring/JPA/Hibernate,Spring5,Star Schema,Statistic,Statistics,Stream processing,Support,Swagger,Swift,Swift 3.0+,Swing,Sylius,Symfony,Symfony / Laravel,Symfony 2 lub 3,Symfony 3+,Symfony 3/4,Symfony/Laravel,Symfony2/3,Symfony3,Symfony3/4,Syphony,System Analyst,Szyna ESB,T-SQL,TCP/IP,TCP/UDP,TDD,TDD/BDD,TFS,TRANSACT SQL,TS,Tabelau,Team Management,Team leading,Team management,Team managing / leading,TeamCity,TeamCity tools,Teamwork,Teradata,Terraform,Test Case Creation/Execution and Reporting,Test Design Techniques,Test Menagment Tools,Test Prepartation/Execution Plan,TestFlight / AppStore Connect,TestFlo,Tester mindset,Testing,Testing Tools,Testing frameworks,Testing skills,Testing web,Testlink,Testowanie modułowe,Tests,Testy funkcjonalne,Thruk,Troubleshooting,Twistead,Twisted,Twitter Bootstrap,Tworzenie testów automatycznych,Type Script,UART,UC,UCD process,UI Design,UI design skills,UI skills,UI testing,UI/UX,UI/front-end testing,UIKit,UML,USB,UX Design,UX knowledge,UX/UI,UX/UI Design,Ubuntu,Ul,Umiejętności analityczne,Understanding of Scrum/Kanban or another AGILE methodology,Understanding of object oriented programming & following SOLID,Unit,Unit Testing,Unit tests,Unity,Unity 3D,Unix environment,Unreal Engine,Usability,Usability Testing,Usability tests,User Research,VMS,VMWare EXxi,VMware,Version Control Systems (e.g. Git),Visual Basic,Visual Communication,Visual Studio,VoiP,Vue,Vue CLI,Vue-rx,Vue.js,Vue/React,VueJS,VueJS or ReactJS,Vuex,Vulnerability Management,WCAG,WM< - >LE integration,WMI,WMS,WPF,WSDL,"Wdrażanie, utrzymanie i poprawa środowiska pracy komputerów osobistych",Web API,"Web Forms, ASP .NET MVC, REST",Web Services,Web applications,Web development,Web technologies,WebDriver,WebFlux,WebGL,WebRTC,WebService,"WebService (WCF), XML/XML Schema, WS Security",WebSocket,WebSphere Commerce,WebSphere MQ,WebTest,Weblogic,Webpack,Webservices,Websockets,Win32 API,Windows,Windows 10,Windows 7/10,Windows API,Windows Server,"Windows Server, AD, IIS,",Windows administration,Windows device driver,Windows or Linux,WooCommerce,Worked on apps which support iOS devices,Working with the client,Writing Test Scenarios,Writing test cases,"Wykształcenie wyższe, preferowane kierunki: informatyczne, telekomunikacyjne lub pokrewne",XAML,XCTest,XCode,XML,XP,XSD,XSLT/XML/XSD/JSON,XSS,Xamarin,Xcode/Appcode,YAML,Zabbix,Zapewnienie stabilnej i funkcjonalnej lokalnej infrastruktury IT (sieci i backup),Zarządzanie projektami,Zen of Python and PEP8,Zend Framework,Zeplin,"Znajomość Java oraz Eclipse, Maven, GIT",Znajomość MS Office (Excel,Znajomość frameworków Angular,Znajomość języka angielskiego na poziomie komunikatywnym w mowie i piśmie,"Znajomość metodyk zarządzania projektami: PRINCE 2, SCRUM, PMBOK","Znajomość technologii WebService (CXF), XML/XML Schema, WS Security",Znajomość wzorców projektowych i integracyjnych EIP,Znajomość zagadnień sieciowych (routing oraz switching),"Znajomość zagadnień związanych z bazami danych, SQL, OpenJPA lub Hibernate",adb,administrator,agile,analiza danych,application analytics,asyncio,automated testing,automation,automation tests,axure,aytolayout,back-end,backend,backend programing language,bitbucket,boost,bug reporting,bug reporting softwre,business analysis,"business analytics, great communication skills, reliability, high ownership, commitment,",cURL,call center i PBX,camera API / image processing,certified scrum master,city,clean-code,cmake,commu,communication,communications skills,company,concrete5,cryptographic,cybersecurity,data analyst,data analytics,data integration,data warehousing,database systems,django-rest-framework,dns,docker/docker-compose,drupal,e-commerce,eccomerce,embedded systems,emp_type,empathy,"empathy, ability and willingness to work with people, patience, honesty, pro-people attitude.",end-to-end,espresso,ethers.js,exp_lvl,experience as technical writer,"experience in selling IT projects and running IT teams,",fiddler,figuro,financial products,flex,flow,fluent English in speech and writing.,fluent english,front-end,frontend,game,gitlab,"good work organisation, ability to mitigate conflicts, decision-making skills, assertiveness, ability to work under the pressure of time, readiness for delegation trips (up to 20% of working hours),",good work organization,groovy,hBase,haproxy,html5,hyperledger,iOS,iOS SDK,iOS development,inbound and outbound deliveries in WM,integration & functional testing,interfejsy plikowe,jQuery,javascrip,javascript/html/css,javascript/react/angular,jboss,js,kanban,katalon studio,knockout.js,"knowledge of IT industry and market,",kreatywność:),kubernates,kvm,libGDX,manual testing,mobile apps,mobile testing,monitoring tools,my sql,myślenie analityczne,nRF,network protocols,networks,nginx,ngrx,nmp,node js,node.js 8+,npm/yarn,numpy,objective-c,odata,oop,openstack,oracle,os x,performance tests,perl,php7,phpunit,pm,prestashop 1.6,problem solving,project managament,prototypeJS,prototyping,protractor,psr,pyth,qTest,qa,quality assurance,react.js / knockout.js,redhat,redis/memcached,regression tests,relacyjne bazy danych,relational database,remote,report Builder,rxSwift,rxjs,salary_max,salary_min,sap crm,sass/scss,scripting,scripting skills,scrum master,shell,siem,sklearn,soft-skills,software architecture,software development,solid,spock,spring/hibernate,storage master data,storage optimization,storage units,svg,symfony 4,symfony2,system tests,systems ERP,tableau,team leadership,team player,tech leadership,tensorflow,test automation,test planing,tester,testing tools (e.g. Quick/Nimble),testng,testrail,three.js,title,tomcat,transfer order,typescript,umbraco,umiejętności komunikacyjne,understanding of testing concepts,unit testing and TDD,unit-testing,unix,user stories,user support,ux,vb.net,visualforce,wcf,web optimization technologies,web sockett,web testing,web3.js,webapi,webmethods,webservers/ containers,windows services,winforms,wireframing,wordpress,zend,Środowisko Linux
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraków,,,,,,GTS Tech Sp. z o.o.,,,,,,,,,,,,,,,,Permanent,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.0,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Full-Stack Developer- Team Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraków,,,,,,Mindbox S.A.,,,,,,,,,,,,,,,,B2B,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QA Automation Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warszawa,,,,,,BlueSoft,,,,,,,,,,,,,,,,B2B,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
